,sample_name,dose,timepoint,drug,viability
445,HL60_n1,d5,48h,Doxorubicin,0.769633507853403
446,HL60_n1,d6,48h,Doxorubicin,0
447,HL60_n1,d7,48h,Doxorubicin,0
448,HL60_n1,d8,48h,Doxorubicin,0
449,HL60_n1,d9,48h,Doxorubicin,0
450,HL60_n1,d10,48h,Doxorubicin,0
451,HL60_n2,d1,48h,Doxorubicin,1.12540192926045
452,HL60_n2,d2,48h,Doxorubicin,1.17202572347267
453,HL60_n2,d3,48h,Doxorubicin,1.03697749196141
454,HL60_n2,d4,48h,Doxorubicin,0.940514469453376
455,HL60_n2,d5,48h,Doxorubicin,0.59967845659164
456,HL60_n2,d6,48h,Doxorubicin,0
457,HL60_n2,d7,48h,Doxorubicin,0
458,HL60_n2,d8,48h,Doxorubicin,0
459,HL60_n2,d9,48h,Doxorubicin,0
460,HL60_n2,d10,48h,Doxorubicin,0
461,THP1_n2,d1,48h,Doxorubicin,1.10479402553602
462,THP1_n2,d2,48h,Doxorubicin,1.06962177788485
463,THP1_n2,d3,48h,Doxorubicin,1.08287159720549
464,THP1_n2,d4,48h,Doxorubicin,1.13755721512888
465,THP1_n2,d5,48h,Doxorubicin,0.986027463261865
466,THP1_n2,d6,48h,Doxorubicin,0.24331486388822
467,THP1_n2,d7,48h,Doxorubicin,0.12069380872079
468,THP1_n2,d8,48h,Doxorubicin,0.0474584437484943
469,THP1_n2,d9,48h,Doxorubicin,0
470,THP1_n2,d10,48h,Doxorubicin,0
471,THP1_n1,d1,48h,Doxorubicin,1.12936546974914
472,THP1_n1,d2,48h,Doxorubicin,1.0981308411215
473,THP1_n1,d3,48h,Doxorubicin,1.1460895228726
474,THP1_n1,d4,48h,Doxorubicin,1.15469749139203
475,THP1_n1,d5,48h,Doxorubicin,1.02606984751599
476,THP1_n1,d6,48h,Doxorubicin,0.244466305951795
477,THP1_n1,d7,48h,Doxorubicin,0.14018691588785
478,THP1_n1,d8,48h,Doxorubicin,0.0464830300049188
479,THP1_n1,d9,48h,Doxorubicin,0
480,THP1_n1,d10,48h,Doxorubicin,0
481,BULK1_n1,d1,48h,Doxorubicin,1.07744807121662
482,BULK1_n1,d2,48h,Doxorubicin,1.08041543026706
483,BULK1_n1,d3,48h,Doxorubicin,1.08842729970326
484,BULK1_n1,d4,48h,Doxorubicin,1.10178041543027
485,BULK1_n1,d5,48h,Doxorubicin,1.05459940652819
486,BULK1_n1,d6,48h,Doxorubicin,0.657566765578635
487,BULK1_n1,d7,48h,Doxorubicin,0.300890207715134
488,BULK1_n1,d8,48h,Doxorubicin,0.00415430267062315
489,BULK1_n1,d9,48h,Doxorubicin,0
490,BULK1_n1,d10,48h,Doxorubicin,0
491,BULK1_n2,d1,48h,Doxorubicin,1.05050505050505
492,BULK1_n2,d2,48h,Doxorubicin,1.05356596265687
493,BULK1_n2,d3,48h,Doxorubicin,1.04713804713805
494,BULK1_n2,d4,48h,Doxorubicin,1.04897459442914
495,BULK1_n2,d5,48h,Doxorubicin,1.07652280379553
496,BULK1_n2,d6,48h,Doxorubicin,0.704928068564432
497,BULK1_n2,d7,48h,Doxorubicin,0.287725742271197
498,BULK1_n2,d8,48h,Doxorubicin,0.0131619222528313
499,BULK1_n2,d9,48h,Doxorubicin,0
500,BULK1_n2,d10,48h,Doxorubicin,0
501,BULK2_n1,d1,48h,Doxorubicin,1.065483234714
502,BULK2_n1,d2,48h,Doxorubicin,1.13609467455621
503,BULK2_n1,d3,48h,Doxorubicin,1.08126232741617
504,BULK2_n1,d4,48h,Doxorubicin,1.06824457593688
505,BULK2_n1,d5,48h,Doxorubicin,0.918343195266272
506,BULK2_n1,d6,48h,Doxorubicin,0.532544378698225
507,BULK2_n1,d7,48h,Doxorubicin,0.150295857988166
508,BULK2_n1,d8,48h,Doxorubicin,0
509,BULK2_n1,d9,48h,Doxorubicin,0
510,BULK2_n1,d10,48h,Doxorubicin,0.0019723865877712
511,BULK2_n2,d1,48h,Doxorubicin,1.12653374233129
512,BULK2_n2,d2,48h,Doxorubicin,1.11541411042945
513,BULK2_n2,d3,48h,Doxorubicin,1.15222392638037
514,BULK2_n2,d4,48h,Doxorubicin,1.06441717791411
515,BULK2_n2,d5,48h,Doxorubicin,0.98159509202454
516,BULK2_n2,d6,48h,Doxorubicin,0.548312883435583
517,BULK2_n2,d7,48h,Doxorubicin,0.174463190184049
518,BULK2_n2,d8,48h,Doxorubicin,0
519,BULK2_n2,d9,48h,Doxorubicin,0
520,BULK2_n2,d10,48h,Doxorubicin,0.00996932515337423
521,BULK3_n1,d1,48h,Doxorubicin,1.03279620853081
522,BULK3_n1,d2,48h,Doxorubicin,1.04284360189573
523,BULK3_n1,d3,48h,Doxorubicin,1.099336492891
524,BULK3_n1,d4,48h,Doxorubicin,1.00208530805687
525,BULK3_n1,d5,48h,Doxorubicin,0.913554502369668
526,BULK3_n1,d6,48h,Doxorubicin,0.504265402843602
527,BULK3_n1,d7,48h,Doxorubicin,0.104454976303318
528,BULK3_n1,d8,48h,Doxorubicin,0
529,BULK3_n1,d9,48h,Doxorubicin,0
530,BULK3_n1,d10,48h,Doxorubicin,0
531,BULK3_n2,d1,48h,Doxorubicin,1.15645424836601
532,BULK3_n2,d2,48h,Doxorubicin,1.1374591503268
533,BULK3_n2,d3,48h,Doxorubicin,1.1640114379085
534,BULK3_n2,d4,48h,Doxorubicin,1.14174836601307
535,BULK3_n2,d5,48h,Doxorubicin,1.05187908496732
536,BULK3_n2,d6,48h,Doxorubicin,0.557598039215686
537,BULK3_n2,d7,48h,Doxorubicin,0.154616013071895
538,BULK3_n2,d8,48h,Doxorubicin,0
539,BULK3_n2,d9,48h,Doxorubicin,0
540,BULK3_n2,d10,48h,Doxorubicin,0.00428921568627451
541,BULK4_n1,d1,48h,Doxorubicin,1.06362802080147
542,BULK4_n1,d2,48h,Doxorubicin,1.0672988681554
543,BULK4_n1,d3,48h,Doxorubicin,1.08167635362496
544,BULK4_n1,d4,48h,Doxorubicin,1.03640256959315
545,BULK4_n1,d5,48h,Doxorubicin,1.09605383909452
546,BULK4_n1,d6,48h,Doxorubicin,0.794432548179872
547,BULK4_n1,d7,48h,Doxorubicin,0.453349648210462
548,BULK4_n1,d8,48h,Doxorubicin,0.0724992352401346
549,BULK4_n1,d9,48h,Doxorubicin,0
550,BULK4_n1,d10,48h,Doxorubicin,0
551,BULK4_n2,d1,48h,Doxorubicin,0.907275711159737
552,BULK4_n2,d2,48h,Doxorubicin,0.915207877461707
553,BULK4_n2,d3,48h,Doxorubicin,0.898522975929978
554,BULK4_n2,d4,48h,Doxorubicin,0.948851203501094
555,BULK4_n2,d5,48h,Doxorubicin,0.937910284463895
556,BULK4_n2,d6,48h,Doxorubicin,0.710612691466083
557,BULK4_n2,d7,48h,Doxorubicin,0.407549234135667
558,BULK4_n2,d8,48h,Doxorubicin,0.0574398249452954
559,BULK4_n2,d9,48h,Doxorubicin,0
560,BULK4_n2,d10,48h,Doxorubicin,0.000273522975929978
561,BULK5_n1,d1,48h,Doxorubicin,1.02180826896865
562,BULK5_n1,d2,48h,Doxorubicin,1.03013781614418
563,BULK5_n1,d3,48h,Doxorubicin,1.04149628956535
564,BULK5_n1,d4,48h,Doxorubicin,1.03634711494775
565,BULK5_n1,d5,48h,Doxorubicin,0.962441314553991
566,BULK5_n1,d6,48h,Doxorubicin,0.592155081023777
567,BULK5_n1,d7,48h,Doxorubicin,0.182644252612449
568,BULK5_n1,d8,48h,Doxorubicin,0
569,BULK5_n1,d9,48h,Doxorubicin,0
570,BULK5_n1,d10,48h,Doxorubicin,0.00333181887021051
571,BULK5_n2,d1,48h,Doxorubicin,1.04838187702265
572,BULK5_n2,d2,48h,Doxorubicin,1.12071197411003
573,BULK5_n2,d3,48h,Doxorubicin,1.06035598705502
574,BULK5_n2,d4,48h,Doxorubicin,1.13527508090615
575,BULK5_n2,d5,48h,Doxorubicin,0.962135922330097
576,BULK5_n2,d6,48h,Doxorubicin,0.540453074433657
577,BULK5_n2,d7,48h,Doxorubicin,0.197411003236246
578,BULK5_n2,d8,48h,Doxorubicin,0
579,BULK5_n2,d9,48h,Doxorubicin,0
580,BULK5_n2,d10,48h,Doxorubicin,0.0114886731391586
581,BULK6_n1,d1,48h,Doxorubicin,1.17154630232054
582,BULK6_n1,d2,48h,Doxorubicin,1.15441335935806
583,BULK6_n1,d3,48h,Doxorubicin,1.19648666232921
584,BULK6_n1,d4,48h,Doxorubicin,1.08826718716114
585,BULK6_n1,d5,48h,Doxorubicin,1.03101279548905
586,BULK6_n1,d6,48h,Doxorubicin,0.635653871177619
587,BULK6_n1,d7,48h,Doxorubicin,0.196920407720668
588,BULK6_n1,d8,48h,Doxorubicin,0
589,BULK6_n1,d9,48h,Doxorubicin,0
590,BULK6_n1,d10,48h,Doxorubicin,0
591,BULK6_n2,d1,48h,Doxorubicin,1.05112474437628
592,BULK6_n2,d2,48h,Doxorubicin,1.11042944785276
593,BULK6_n2,d3,48h,Doxorubicin,1.09877300613497
594,BULK6_n2,d4,48h,Doxorubicin,1.05092024539877
595,BULK6_n2,d5,48h,Doxorubicin,0.969938650306748
596,BULK6_n2,d6,48h,Doxorubicin,0.584662576687117
597,BULK6_n2,d7,48h,Doxorubicin,0.152760736196319
598,BULK6_n2,d8,48h,Doxorubicin,0
599,BULK6_n2,d9,48h,Doxorubicin,0
600,BULK6_n2,d10,48h,Doxorubicin,0.00368098159509202
601,THP1_n1,d1,48h,Imatinib,1.42198952879581
602,THP1_n1,d2,48h,Imatinib,1.39842931937173
603,THP1_n1,d3,48h,Imatinib,1.38324607329843
604,THP1_n1,d4,48h,Imatinib,1.2586387434555
605,THP1_n1,d5,48h,Imatinib,1.3455497382199
606,THP1_n1,d6,48h,Imatinib,1.47329842931937
607,THP1_n1,d7,48h,Imatinib,1.59895287958115
608,THP1_n1,d8,48h,Imatinib,1.67853403141361
609,THP1_n1,d9,48h,Imatinib,1.99842931937173
610,THP1_n1,d10,48h,Imatinib,0.538219895287958
611,THP1_n2,d1,48h,Imatinib,1.16250528988574
612,THP1_n2,d2,48h,Imatinib,1.1595429538722
613,THP1_n2,d3,48h,Imatinib,1.14515446466356
614,THP1_n2,d4,48h,Imatinib,1.14896318239526
615,THP1_n2,d5,48h,Imatinib,1.25560727888278
616,THP1_n2,d6,48h,Imatinib,1.48920863309353
617,THP1_n2,d7,48h,Imatinib,1.72746508675413
618,THP1_n2,d8,48h,Imatinib,1.73508252221752
619,THP1_n2,d9,48h,Imatinib,1.88700804062632
620,THP1_n2,d10,48h,Imatinib,0.426999576809141
621,K562_n1,d1,48h,Imatinib,1.14067861227602
622,K562_n1,d2,48h,Imatinib,1.08434998093786
623,K562_n1,d3,48h,Imatinib,1.14325200152497
624,K562_n1,d4,48h,Imatinib,1.1291460160122
625,K562_n1,d5,48h,Imatinib,0.975981700343119
626,K562_n1,d6,48h,Imatinib,0.561856652687762
627,K562_n1,d7,48h,Imatinib,0.0686237133053755
628,K562_n1,d8,48h,Imatinib,0.00772016774685475
629,K562_n1,d9,48h,Imatinib,0.00829203202439954
630,K562_n1,d10,48h,Imatinib,0
631,K562_n2,d1,48h,Imatinib,1.00680772769089
632,K562_n2,d2,48h,Imatinib,1.0360625574977
633,K562_n2,d3,48h,Imatinib,1.05519779208832
634,K562_n2,d4,48h,Imatinib,1.04360625574977
635,K562_n2,d5,48h,Imatinib,0.897424103035879
636,K562_n2,d6,48h,Imatinib,0.516835326586937
637,K562_n2,d7,48h,Imatinib,0.0879484820607176
638,K562_n2,d8,48h,Imatinib,0.0224471021159154
639,K562_n2,d9,48h,Imatinib,0.00459981600735971
640,K562_n2,d10,48h,Imatinib,0
641,HL60_n1,d1,48h,Imatinib,1.25766871165644
642,HL60_n1,d2,48h,Imatinib,1.32055214723926
643,HL60_n1,d3,48h,Imatinib,1.33435582822086
644,HL60_n1,d4,48h,Imatinib,1.29447852760736
645,HL60_n1,d5,48h,Imatinib,1.32208588957055
646,HL60_n1,d6,48h,Imatinib,1.29601226993865
647,HL60_n1,d7,48h,Imatinib,1.46779141104294
648,HL60_n1,d8,48h,Imatinib,1.5138036809816
649,HL60_n1,d9,48h,Imatinib,1.64723926380368
650,HL60_n1,d10,48h,Imatinib,1.1840490797546
651,HL60_n2,d1,48h,Imatinib,1.13079470198676
652,HL60_n2,d2,48h,Imatinib,1.13741721854305
653,HL60_n2,d3,48h,Imatinib,1.18377483443709
654,HL60_n2,d4,48h,Imatinib,1.20695364238411
655,HL60_n2,d5,48h,Imatinib,1.24834437086093
656,HL60_n2,d6,48h,Imatinib,1.42384105960265
657,HL60_n2,d7,48h,Imatinib,1.57615894039735
658,HL60_n2,d8,48h,Imatinib,1.52649006622517
659,HL60_n2,d9,48h,Imatinib,1.77980132450331
660,HL60_n2,d10,48h,Imatinib,1.25
661,SUDHL4_n2,d1,48h,Imatinib,1.08915486077186
662,SUDHL4_n2,d2,48h,Imatinib,1.08353688324377
663,SUDHL4_n2,d3,48h,Imatinib,1.09037616023449
664,SUDHL4_n2,d4,48h,Imatinib,1.09062042012702
665,SUDHL4_n2,d5,48h,Imatinib,1.11895456765999
666,SUDHL4_n2,d6,48h,Imatinib,1.1323888617489
667,SUDHL4_n2,d7,48h,Imatinib,1.11211529066927
668,SUDHL4_n2,d8,48h,Imatinib,1.09135319980459
669,SUDHL4_n2,d9,48h,Imatinib,1.10991695163654
670,SUDHL4_n2,d10,48h,Imatinib,1.14631167562286
671,SUDHL4_n1,d1,48h,Imatinib,1.08470926058866
672,SUDHL4_n1,d2,48h,Imatinib,1.08375209380235
673,SUDHL4_n1,d3,48h,Imatinib,1.09906676238335
674,SUDHL4_n1,d4,48h,Imatinib,1.05695142378559
675,SUDHL4_n1,d5,48h,Imatinib,1.11031347212252
676,SUDHL4_n1,d6,48h,Imatinib,1.10552763819095
677,SUDHL4_n1,d7,48h,Imatinib,1.12179947355827
678,SUDHL4_n1,d8,48h,Imatinib,1.09356305336205
679,SUDHL4_n1,d9,48h,Imatinib,1.10552763819095
680,SUDHL4_n1,d10,48h,Imatinib,1.11557788944724
681,BULK1_n1,d1,48h,Imatinib,1.04475355306925
682,BULK1_n1,d2,48h,Imatinib,1.10160266102207
683,BULK1_n1,d3,48h,Imatinib,1.11762927124282
684,BULK1_n1,d4,48h,Imatinib,1.10281221651043
685,BULK1_n1,d5,48h,Imatinib,1.13456304807983
686,BULK1_n1,d6,48h,Imatinib,1.02963410946477
687,BULK1_n1,d7,48h,Imatinib,0.970063501663139
688,BULK1_n1,d8,48h,Imatinib,0.954339280314484
689,BULK1_n1,d9,48h,Imatinib,1.05382521923193
690,BULK1_n1,d10,48h,Imatinib,0.711218627154521
691,BULK1_n2,d1,48h,Imatinib,0.991393050685368
692,BULK1_n2,d2,48h,Imatinib,1.01880777813197
693,BULK1_n2,d3,48h,Imatinib,1.00573796620975
694,BULK1_n2,d4,48h,Imatinib,1.03984698756774
695,BULK1_n2,d5,48h,Imatinib,1.06981192221868
696,BULK1_n2,d6,48h,Imatinib,1.02454574434173
697,BULK1_n2,d7,48h,Imatinib,0.932100733184571
698,BULK1_n2,d8,48h,Imatinib,1.0038253108065
699,BULK1_n2,d9,48h,Imatinib,1.10328339177558
700,BULK1_n2,d10,48h,Imatinib,0.760599298693019
701,BULK2_n1,d1,48h,Imatinib,1.13868036349269
702,BULK2_n1,d2,48h,Imatinib,1.08889766890557
703,BULK2_n1,d3,48h,Imatinib,1.10746740418807
704,BULK2_n1,d4,48h,Imatinib,1.0644014223627
705,BULK2_n1,d5,48h,Imatinib,1.09047807190834
706,BULK2_n1,d6,48h,Imatinib,0.94192018964836
707,BULK2_n1,d7,48h,Imatinib,0.792572105887001
708,BULK2_n1,d8,48h,Imatinib,0.789806400632161
709,BULK2_n1,d9,48h,Imatinib,0.839193994468589
710,BULK2_n1,d10,48h,Imatinib,0.742789411299882
711,BULK2_n2,d1,48h,Imatinib,1.05963302752294
712,BULK2_n2,d2,48h,Imatinib,1.10779816513761
713,BULK2_n2,d3,48h,Imatinib,1.07454128440367
714,BULK2_n2,d4,48h,Imatinib,1.08792048929664
715,BULK2_n2,d5,48h,Imatinib,1.05886850152905
716,BULK2_n2,d6,48h,Imatinib,0.938073394495413
717,BULK2_n2,d7,48h,Imatinib,0.788990825688073
718,BULK2_n2,d8,48h,Imatinib,0.807721712538226
719,BULK2_n2,d9,48h,Imatinib,0.809250764525994
720,BULK2_n2,d10,48h,Imatinib,0.697247706422018
721,BULK3_n1,d1,48h,Imatinib,1.0990990990991
722,BULK3_n1,d2,48h,Imatinib,1.06032119075597
723,BULK3_n1,d3,48h,Imatinib,1.06188797493145
724,BULK3_n1,d4,48h,Imatinib,1.06227967097532
725,BULK3_n1,d5,48h,Imatinib,0.961613787700744
726,BULK3_n1,d6,48h,Imatinib,0.752448100274187
727,BULK3_n1,d7,48h,Imatinib,0.443204073638856
728,BULK3_n1,d8,48h,Imatinib,0.405405405405405
729,BULK3_n1,d9,48h,Imatinib,0.429298864081473
730,BULK3_n1,d10,48h,Imatinib,0.398354876615746
731,BULK3_n2,d1,48h,Imatinib,1.09122401847575
732,BULK3_n2,d2,48h,Imatinib,1.07409545804465
733,BULK3_n2,d3,48h,Imatinib,1.06023864511162
734,BULK3_n2,d4,48h,Imatinib,1.05735180908391
735,BULK3_n2,d5,48h,Imatinib,0.947459584295612
736,BULK3_n2,d6,48h,Imatinib,0.759045419553503
737,BULK3_n2,d7,48h,Imatinib,0.463433410315627
738,BULK3_n2,d8,48h,Imatinib,0.409738260200154
739,BULK3_n2,d9,48h,Imatinib,0.395881447267129
740,BULK3_n2,d10,48h,Imatinib,0.376443418013857
741,BULK4_n1,d1,48h,Imatinib,1.11472768288753
742,BULK4_n1,d2,48h,Imatinib,1.1076377699001
743,BULK4_n1,d3,48h,Imatinib,1.1427650660651
744,BULK4_n1,d4,48h,Imatinib,1.14953271028037
745,BULK4_n1,d5,48h,Imatinib,1.11214953271028
746,BULK4_n1,d6,48h,Imatinib,1.22365452787625
747,BULK4_n1,d7,48h,Imatinib,1.25459233000322
748,BULK4_n1,d8,48h,Imatinib,1.32226877215598
749,BULK4_n1,d9,48h,Imatinib,1.42732839187883
750,BULK4_n1,d10,48h,Imatinib,0.883660973251692
751,BULK4_n2,d1,48h,Imatinib,1.02354694485842
752,BULK4_n2,d2,48h,Imatinib,1.01967213114754
753,BULK4_n2,d3,48h,Imatinib,1.05156482861401
754,BULK4_n2,d4,48h,Imatinib,1.01132637853949
755,BULK4_n2,d5,48h,Imatinib,1.02861400894188
756,BULK4_n2,d6,48h,Imatinib,1.10104321907601
757,BULK4_n2,d7,48h,Imatinib,1.24441132637854
758,BULK4_n2,d8,48h,Imatinib,1.27779433681073
759,BULK4_n2,d9,48h,Imatinib,1.38479880774963
760,BULK4_n2,d10,48h,Imatinib,0.84053651266766
761,BULK5_n1,d1,48h,Imatinib,1.11130770468071
762,BULK5_n1,d2,48h,Imatinib,1.12015441531285
763,BULK5_n1,d3,48h,Imatinib,1.04375100530803
764,BULK5_n1,d4,48h,Imatinib,1.08364162779476
765,BULK5_n1,d5,48h,Imatinib,0.995174521473379
766,BULK5_n1,d6,48h,Imatinib,0.76998552356442
767,BULK5_n1,d7,48h,Imatinib,0.507801190284703
768,BULK5_n1,d8,48h,Imatinib,0.465176129966222
769,BULK5_n1,d9,48h,Imatinib,0.500562972494772
770,BULK5_n1,d10,48h,Imatinib,0.425607206047933
771,BULK5_n2,d1,48h,Imatinib,1.10255144032922
772,BULK5_n2,d2,48h,Imatinib,1.11917695473251
773,BULK5_n2,d3,48h,Imatinib,1.08724279835391
774,BULK5_n2,d4,48h,Imatinib,1.079670781893
775,BULK5_n2,d5,48h,Imatinib,1.04855967078189
776,BULK5_n2,d6,48h,Imatinib,0.796049382716049
777,BULK5_n2,d7,48h,Imatinib,0.512592592592593
778,BULK5_n2,d8,48h,Imatinib,0.45761316872428
779,BULK5_n2,d9,48h,Imatinib,0.488230452674897
780,BULK5_n2,d10,48h,Imatinib,0.438024691358025
781,BULK6_n1,d1,48h,Imatinib,1.12911003945638
782,BULK6_n1,d2,48h,Imatinib,1.1744848750548
783,BULK6_n1,d3,48h,Imatinib,1.13963174046471
784,BULK6_n1,d4,48h,Imatinib,1.13590530469093
785,BULK6_n1,d5,48h,Imatinib,1.00723366944323
786,BULK6_n1,d6,48h,Imatinib,0.767426567295046
787,BULK6_n1,d7,48h,Imatinib,0.519289785181938
788,BULK6_n1,d8,48h,Imatinib,0.496711968434897
789,BULK6_n1,d9,48h,Imatinib,0.558088557650153
790,BULK6_n1,d10,48h,Imatinib,0.434239368697939
791,BULK6_n2,d1,48h,Imatinib,1.09744030974403
792,BULK6_n2,d2,48h,Imatinib,1.14712841471284
793,BULK6_n2,d3,48h,Imatinib,1.14583781458378
794,BULK6_n2,d4,48h,Imatinib,1.15035491503549
795,BULK6_n2,d5,48h,Imatinib,1.05420520542052
796,BULK6_n2,d6,48h,Imatinib,0.836523983652398
797,BULK6_n2,d7,48h,Imatinib,0.550656055065606
798,BULK6_n2,d8,48h,Imatinib,0.496881049688105
799,BULK6_n2,d9,48h,Imatinib,0.524413852441385
800,BULK6_n2,d10,48h,Imatinib,0.422886642288664
801,SUDHL4_n1,d1,48h,Mitomycin,1.42265338227583
802,SUDHL4_n1,d2,48h,Mitomycin,1.41373885684321
803,SUDHL4_n1,d3,48h,Mitomycin,1.46617724174095
804,SUDHL4_n1,d4,48h,Mitomycin,1.26848453067646
805,SUDHL4_n1,d5,48h,Mitomycin,1.30047194546408
806,SUDHL4_n1,d6,48h,Mitomycin,1.26953329837441
807,SUDHL4_n1,d7,48h,Mitomycin,1.2674357629785
808,SUDHL4_n1,d8,48h,Mitomycin,1.2254850550603
809,SUDHL4_n1,d9,48h,Mitomycin,0.779234399580493
810,SUDHL4_n1,d10,48h,Mitomycin,0.0204509701101206
811,SUDHL4_n2,d1,48h,Mitomycin,1.21418949259093
812,SUDHL4_n2,d2,48h,Mitomycin,1.24472384373597
813,SUDHL4_n2,d3,48h,Mitomycin,1.3313875168388
814,SUDHL4_n2,d4,48h,Mitomycin,1.30085316569376
815,SUDHL4_n2,d5,48h,Mitomycin,1.44364616075438
816,SUDHL4_n2,d6,48h,Mitomycin,1.51145038167939
817,SUDHL4_n2,d7,48h,Mitomycin,1.44993264481365
818,SUDHL4_n2,d8,48h,Mitomycin,1.3480017961383
819,SUDHL4_n2,d9,48h,Mitomycin,0.697799730579255
820,SUDHL4_n2,d10,48h,Mitomycin,0.00224517287831163
821,K562_n1,d1,48h,Mitomycin,1.12235430559582
822,K562_n1,d2,48h,Mitomycin,1.15279791243839
823,K562_n1,d3,48h,Mitomycin,1.17058084468928
824,K562_n1,d4,48h,Mitomycin,1.15221803421282
825,K562_n1,d5,48h,Mitomycin,1.13897748139557
826,K562_n1,d6,48h,Mitomycin,1.1192616217261
827,K562_n1,d7,48h,Mitomycin,0.841596598047743
828,K562_n1,d8,48h,Mitomycin,0.472697400212622
829,K562_n1,d9,48h,Mitomycin,0.167488160819561
830,K562_n1,d10,48h,Mitomycin,0
831,K562_n2,d1,48h,Mitomycin,1.04762347688587
832,K562_n2,d2,48h,Mitomycin,1.02929960003721
833,K562_n2,d3,48h,Mitomycin,1.05990140452051
834,K562_n2,d4,48h,Mitomycin,1.10306018044833
835,K562_n2,d5,48h,Mitomycin,1.09282857408613
836,K562_n2,d6,48h,Mitomycin,1.11282671379407
837,K562_n2,d7,48h,Mitomycin,0.808017858803832
838,K562_n2,d8,48h,Mitomycin,0.485257185378104
839,K562_n2,d9,48h,Mitomycin,0.163333643382011
840,K562_n2,d10,48h,Mitomycin,0
841,HL60_n1,d1,48h,Mitomycin,1.34415584415584
842,HL60_n1,d2,48h,Mitomycin,1.53084415584416
843,HL60_n1,d3,48h,Mitomycin,1.25811688311688
844,HL60_n1,d4,48h,Mitomycin,1.37175324675325
845,HL60_n1,d5,48h,Mitomycin,1.33116883116883
846,HL60_n1,d6,48h,Mitomycin,0.772727272727273
847,HL60_n1,d7,48h,Mitomycin,0.025974025974026
848,HL60_n1,d8,48h,Mitomycin,0
849,HL60_n1,d9,48h,Mitomycin,0
850,HL60_n1,d10,48h,Mitomycin,0
851,HL60_n2,d1,48h,Mitomycin,1.10810810810811
852,HL60_n2,d2,48h,Mitomycin,1.21921921921922
853,HL60_n2,d3,48h,Mitomycin,1.12012012012012
854,HL60_n2,d4,48h,Mitomycin,1.13513513513514
855,HL60_n2,d5,48h,Mitomycin,1.12012012012012
856,HL60_n2,d6,48h,Mitomycin,0.594594594594595
857,HL60_n2,d7,48h,Mitomycin,0.015015015015015
858,HL60_n2,d8,48h,Mitomycin,0
859,HL60_n2,d9,48h,Mitomycin,0
860,HL60_n2,d10,48h,Mitomycin,0
861,THP1_n2,d1,48h,Mitomycin,1.11158475426279
862,THP1_n2,d2,48h,Mitomycin,1.18706118355065
863,THP1_n2,d3,48h,Mitomycin,1.13264794383149
864,THP1_n2,d4,48h,Mitomycin,1.18279839518556
865,THP1_n2,d5,48h,Mitomycin,1.14819458375125
866,THP1_n2,d6,48h,Mitomycin,1.06293881644935
867,THP1_n2,d7,48h,Mitomycin,0.920260782347041
868,THP1_n2,d8,48h,Mitomycin,0.39493480441324
869,THP1_n2,d9,48h,Mitomycin,0.11308926780341
870,THP1_n2,d10,48h,Mitomycin,0.00852557673019057
871,THP1_n1,d1,48h,Mitomycin,1.09492595290119
872,THP1_n1,d2,48h,Mitomycin,1.11944646758922
873,THP1_n1,d3,48h,Mitomycin,1.12891478514202
874,THP1_n1,d4,48h,Mitomycin,1.15829084729303
875,THP1_n1,d5,48h,Mitomycin,1.12138868657441
876,THP1_n1,d6,48h,Mitomycin,1.03568827385288
877,THP1_n1,d7,48h,Mitomycin,0.953143966982277
878,THP1_n1,d8,48h,Mitomycin,0.574411264870114
879,THP1_n1,d9,48h,Mitomycin,0.109492595290119
880,THP1_n1,d10,48h,Mitomycin,0.00388443797038116
881,BULK1_n1,d1,48h,Mitomycin,1.15006426735219
882,BULK1_n1,d2,48h,Mitomycin,1.19922879177378
883,BULK1_n1,d3,48h,Mitomycin,1.21176092544987
884,BULK1_n1,d4,48h,Mitomycin,1.19505141388175
885,BULK1_n1,d5,48h,Mitomycin,1.15841902313625
886,BULK1_n1,d6,48h,Mitomycin,1.07840616966581
887,BULK1_n1,d7,48h,Mitomycin,0.892352185089974
888,BULK1_n1,d8,48h,Mitomycin,0.723971722365039
889,BULK1_n1,d9,48h,Mitomycin,0.340295629820051
890,BULK1_n1,d10,48h,Mitomycin,0
891,BULK1_n2,d1,48h,Mitomycin,1.02152214597629
892,BULK1_n2,d2,48h,Mitomycin,1.03555832813475
893,BULK1_n2,d3,48h,Mitomycin,1.07111665626949
894,BULK1_n2,d4,48h,Mitomycin,1.11946350592639
895,BULK1_n2,d5,48h,Mitomycin,1.12383031815346
896,BULK1_n2,d6,48h,Mitomycin,0.91890205864005
897,BULK1_n2,d7,48h,Mitomycin,0.680286961946351
898,BULK1_n2,d8,48h,Mitomycin,0.528696194635059
899,BULK1_n2,d9,48h,Mitomycin,0.36930754834685
900,BULK1_n2,d10,48h,Mitomycin,0
901,BULK2_n1,d1,48h,Mitomycin,1.05378409527468
902,BULK2_n1,d2,48h,Mitomycin,1.05916250480215
903,BULK2_n1,d3,48h,Mitomycin,1.16288897426047
904,BULK2_n1,d4,48h,Mitomycin,1.06031502112947
905,BULK2_n1,d5,48h,Mitomycin,1.06338839800231
906,BULK2_n1,d6,48h,Mitomycin,1.07721859393008
907,BULK2_n1,d7,48h,Mitomycin,1.13830195927776
908,BULK2_n1,d8,48h,Mitomycin,0.504033807145601
909,BULK2_n1,d9,48h,Mitomycin,0.23780253553592
