ensembl,symbol,BULK1,BULK2,BULK3,BULK4,BULK5,BULK6,HL60,K562,SUDHL4,THP1
ENSG00000215311,---,0,0.099012221,0.116363387,0.095026942,0,0.076675278,0,0.07059148,0.055080195,0.076390891
ENSG00000196453,ZNF777,34.48997016,34.04040155,33.39629204,26.55052764,41.11155792,41.2052946,32.19668242,48.32692696,29.35774389,30.84664197
ENSG00000181220,ZNF746,15.80619826,19.50540752,16.57347096,11.61229233,21.77875486,24.24472302,14.02843477,27.29066603,14.19233022,9.579417788
ENSG00000133624,ZNF767P,0.531873798,0.653480658,0.781297026,0.589167041,0.997948336,0.904768285,0.452530154,0.578850133,0.936363313,0.656961666
ENSG00000133619,KRBA1,7.568973285,6.277374807,8.128813741,5.606589588,10.82089078,10.25915225,1.223507453,12.01466984,6.481102935,6.126549494
ENSG00000181444,ZNF467,4.814139765,3.108983737,3.839991767,2.299652001,6.085528087,4.891882761,0.419009402,5.774383035,0.605882144,5.45430965
ENSG00000197558,SSPOP,0.504598219,0.138617109,0.282596797,0.171048496,0.254378988,0.076675278,0,0.07059148,0.128520455,0.504179884
ENSG00000106479,ZNF862,3.259431739,2.673329965,3.108564764,3.592018414,2.524222261,2.898325523,1.525194222,1.764786991,4.828697087,8.907177943
ENSG00000204934,ATP6V0E2-AS1,1.213763284,0.534665993,0.714803662,0.589167041,0.450055132,0.874098174,0,1.002399011,0.716042534,0.962525232
ENSG00000171130,ATP6V0E2,23.77066745,15.8221529,14.87789018,35.93918953,31.36688593,29.39730173,0.55309241,24.04345797,49.29677445,18.37964848
ENSG00000224016,---,0.150015687,0.099012221,0.083116705,0.133037719,0,0.076675278,0,0.098828071,0.201960715,0.076390891
ENSG00000106526,ACTR3C,1.677448133,1.207949095,2.476877807,2.717770546,5.30282351,3.021005968,0,6.339114872,3.21301137,0.045834535
ENSG00000127399,LRRC61,15.20613552,8.653668109,13.5480229,7.811214647,23.69638107,20.19626833,0,26.75417078,13.34776723,0.168059961
ENSG00000188707,ZBED6CL,10.16015333,12.49534228,18.23580506,2.18561967,29.840612,28.07848694,0,55.92257017,4.094294488,0.44306717
ENSG00000261305,---,0.340944743,0.178221998,0,0.437123934,0.17610853,0.138015501,0,0.07059148,0.716042534,0
ENSG00000240449,---,0.040913369,0.059407333,0.116363387,0.171048496,0.097838072,0.138015501,0,0.155301255,0.091800325,0.045834535
ENSG00000214022,REPIN1,97.03287373,106.2005082,83.99774199,57.52931079,99.34477846,92.27103,139.3290062,109.1203092,59.68857122,43.74142444
ENSG00000196456,ZNF775,9.341885946,10.00023431,8.195307105,4.048147737,14.85181935,11.97667848,7.424846596,14.30183378,4.020854229,4.10982996
ENSG00000242258,LINC00996,1.268314442,1.524788202,1.147010528,1.349382579,1.54584154,1.640850957,0,0.042354888,0,4.01816089
ENSG00000171115,GIMAP8,1.650172554,0.811900212,1.878437531,1.767501124,1.8980586,1.211469398,0,0,0,4.965407944
ENSG00000133574,GIMAP4,1.268314442,0.534665993,0.548570252,0.627177818,0.84140742,0.812757951,0,0,0,2.307004922
ENSG00000133561,GIMAP6,5.714233885,5.406067262,8.926734108,8.723473291,8.159695217,7.069460667,1.960963999,0.07059148,0,24.21591259
ENSG00000106560,GIMAP2,6.587052426,5.9605357,6.200506187,7.925246977,6.868232665,4.247810422,7.32428434,0.240011031,0.128520455,14.10175856
ENSG00000213203,GIMAP1,1.731999292,1.405973537,0.814543708,1.197339471,0.645731276,1.303479732,0.318447145,0,0,3.284808332
ENSG00000196329,GIMAP5,1.159212125,1.247553984,1.446230666,1.425404133,1.428435853,1.303479732,0.419009402,0,0,5.637647789
ENSG00000106565,TMEM176B,8.005382555,11.0695663,10.92153503,11.3462169,13.48208634,8.388275455,0,0,0.091800325,35.61343359
ENSG00000002933,TMEM176A,1.050109807,0.772295323,1.18025721,0.85524248,1.467571082,1.058118842,0,0.127064663,0,2.612568488
ENSG00000002726,AOC1,21.20676299,20.85197373,21.16151307,20.5448249,24.40081519,20.62564988,5.313039212,0,0.128520455,78.27010738
ENSG00000055118,KCNH2,174.5227948,192.8560039,211.532014,21.1910081,290.3638305,282.2110296,153.2401184,412.5789619,13.3110471,2.123666782
ENSG00000164867,NOS3,15.17885994,15.70333824,18.70125861,2.18561967,32.26699619,31.42152908,0.08380188,34.3215774,1.487165263,7.807149106
ENSG00000181652,ATG9B,0.586424957,0.455456216,0.914283754,0.475134711,0.410919903,0.874098174,0.419009402,0.268247623,0.899643184,1.206976085
ENSG00000197150,ABCB8,38.69040939,50.31801067,39.11472133,32.7082735,58.1745177,53.38132881,44.29767394,61.54165195,41.25506599,16.21014717
ENSG00000213199,ASIC3,0.368220322,0.37624644,0.482076889,0.24707005,0.606596047,0.444716615,0,0.550613541,0.385561364,0.076390891
ENSG00000164885,CDK5,29.0075787,30.95122026,21.92618676,38.9420409,31.91477913,27.89446628,24.15170191,23.47872613,44.08251599,26.26318848
ENSG00000164889,SLC4A2,165.0036176,136.6170624,147.1996844,94.70385057,183.7594671,174.7736295,138.1893006,210.8849863,114.2179642,99.44566249
ENSG00000244151,---,0.150015687,0,0,0.285080827,0.254378988,0.199355724,0.050281128,0.296484214,0.128520455,0.045834535
ENSG00000164896,FASTK,30.67138904,36.97116329,22.79060049,25.29617201,29.68407109,25.16482636,36.18565192,15.29011449,21.68323673,31.88555809
ENSG00000164897,TMUB1,55.84674883,67.38771756,49.78690625,22.25530986,85.06041992,76.10788132,34.27496905,73.93751578,19.88395036,27.0270974
ENSG00000133612,AGAP3,33.42622256,37.24839751,34.52667922,11.87836777,41.97253295,44.51766663,28.34179592,50.35996158,3.28645163,26.72153383
ENSG00000033050,ABCF2,213.1722908,193.529287,211.4987673,194.2160644,211.780291,225.4099834,236.1704591,321.1488775,233.3380657,142.3162308
ENSG00000033100,CHPF2,33.6444272,38.35733439,31.99993139,24.23187025,24.98784363,27.43441461,57.10260125,20.51388398,20.36131205,37.20236414
ENSG00000082014,SMARCD3,10.84204281,6.752633467,8.760500698,12.18245399,11.7992715,7.560182448,0.050281128,3.628402054,8.721030861,21.31305871
ENSG00000272661,---,0.122740107,0.099012221,0.049870023,0,0.058702843,0.046005167,0,0.183537847,0.165240585,0
ENSG00000013374,NUB1,95.12358317,72.17990905,83.46579508,94.93191523,96.25309538,99.50917628,72.79031324,133.2061221,116.7883733,69.92822203
ENSG00000187260,WDR86,0.095464528,0.059407333,0,0.171048496,0.058702843,0,0,0.07059148,0.055080195,0.076390891
ENSG00000106615,RHEB,117.5986606,116.1413351,115.7483233,112.8349911,154.8776682,146.7104777,75.63957718,188.1545298,83.04257386,117.1989057
ENSG00000240132,---,0.095464528,0.059407333,0.049870023,0,0.293514216,0,0.050281128,0.07059148,0.055080195,0
ENSG00000106617,PRKAG2,8.987303414,14.91124047,11.8856888,9.521699606,7.220449724,8.05090423,20.39737767,4.757865728,3.32317176,12.42115895
ENSG00000239911,---,0.777354013,1.168344207,1.113763846,0.209059273,0.410919903,0.168685612,0.888299931,0,0,0.901412519
ENSG00000178234,GALNT11,23.25243144,25.723375,31.56772453,11.80234622,28.00125625,30.86946708,28.27475442,43.15963065,0,25.01037786
ENSG00000229591,---,0,0.178221998,0.049870023,0.057016165,0,0.168685612,0,0,0.128520455,0
ENSG00000055609,KMT2C,49.76429462,26.15902877,55.60507559,57.6813539,39.85923059,42.43209906,43.62725889,65.12769912,111.6475551,43.09974096
ENSG00000204894,---,0.177291266,0.059407333,0.116363387,0.133037719,0.097838072,0.076675278,0,0.098828071,0,0.106947248
ENSG00000241007,SEPTIN7P6,0.613700537,0.811900212,1.213503892,2.527716662,1.389300624,1.303479732,1.525194222,1.030635603,2.515328901,1.298645155
ENSG00000261455,LINC01003,2.604817833,3.267403291,4.105965223,1.843522678,5.65504057,7.836213451,1.089424444,8.965117915,2.698929551,1.726434147
ENSG00000196584,XRCC2,8.987303414,12.37652762,12.48412908,9.559710383,7.37699064,11.14858548,16.14024215,14.5559631,8.537430211,7.318247401
ENSG00000133627,ACTR3B,15.17885994,11.78245429,9.757901157,25.06810734,13.40381588,13.1114726,7.089639075,16.3066318,43.16451275,5.087633371
ENSG00000234722,LINC01287,5.686958306,5.445672151,7.43063342,0,13.32554543,12.25270949,0,24.89055572,0,0
ENSG00000214106,---,2.386613198,0.930714877,1.978177577,1.311371802,0.52832559,1.02744873,4.273895896,0.465903766,1.119963963,2.245892209
ENSG00000157212,PAXIP1,28.43479153,27.94124874,32.7313584,29.78144368,25.84881866,30.74678663,36.72198396,37.37112932,32.8094361,26.26318848
ENSG00000272760,---,0.286393584,0.8515051,0.382336843,0.779220926,0.724001734,0.475386726,0.821258427,0.07059148,0.091800325,0.53473624
ENSG00000273344,PAXIP1-DT,1.541070236,1.643602867,1.911684213,1.273361025,2.524222261,2.16224285,0.988862188,3.430745911,1.230124353,0.53473624
ENSG00000273117,---,4.732313027,3.980291281,4.970378954,3.477986083,6.789962207,7.652192783,1.65927723,12.32527235,4.498215918,1.329201511
ENSG00000186480,INSIG1,342.213057,350.6814841,397.2147328,248.6474969,438.4515365,459.422933,355.8395442,749.3850296,210.3879845,180.6339019
ENSG00000204960,BLACE,0.231842425,0.178221998,0.116363387,0.171048496,0,0,0.419009402,0,0,0
ENSG00000218672,---,0.068188949,0.217826886,0.249350115,0.209059273,0,0.10734539,0.854779179,0,0,0.44306717
ENSG00000260426,---,0.122740107,0.217826886,0.182856751,0.057016165,0,0.10734539,0.318447145,0,0,0
ENSG00000164778,EN2,0.340944743,0.37624644,0.149610069,0.551156265,0.097838072,0.475386726,0.284926393,0.127064663,0,1.084750659
ENSG00000216895,LOC100506302,4.377730494,5.762511258,5.701805957,4.808363274,6.163798545,4.983893095,3.70404311,6.084985545,5.526379556,5.17930244
ENSG00000184863,RBM33,43.02722651,34.238426,47.95833874,39.17010556,39.93750105,47.61534788,56.70035222,58.06855115,46.06540301,36.95791328
ENSG00000164690,SHH,0.340944743,0.178221998,0.083116705,0.133037719,0.058702843,0.199355724,0,0,0,0.106947248
ENSG00000204876,LOC389602,0.231842425,0,0.083116705,0,0,0.138015501,0,0,0,0
ENSG00000182648,LINC01006,0.177291266,0.534665993,0.581816934,0.133037719,0.645731276,0.352706281,0,0.889452643,0,0.198616318
ENSG00000244291,---,2.795746889,2.5545153,3.175058128,0.893253256,4.598389391,5.198583874,0.184364137,6.960319893,0.201960715,1.268088798
ENSG00000105982,RNF32,1.731999292,1.603997979,1.878437531,2.18561967,3.463467754,2.990335857,0.519571658,3.854294788,1.377004873,3.529259185
ENSG00000224903,RNF32-AS1,0,0,0.049870023,0.057016165,0.136973301,0.076675278,0.050281128,0.07059148,0,0.045834535
ENSG00000105983,LMBR1,56.5559139,47.5060636,52.61287421,82.6544343,54.84802324,52.46122547,51.87336392,73.14689121,118.404059,36.53012429
ENSG00000146909,NOM1,32.79888423,32.02055225,38.8155012,36.58537274,31.71910299,39.64111892,43.82838341,49.31520768,42.35666989,31.9466708
ENSG00000130675,MNX1,0.668251695,0.693085546,0.548570252,1.083307141,0.802272192,1.24213951,0.050281128,1.341238113,0.201960715,0.71807438
ENSG00000243479,MNX1-AS1,0.804629592,0.138617109,0.249350115,1.197339471,0.371784674,0.352706281,0,0.324720806,2.001247082,0.320841744
ENSG00000269446,---,0.040913369,0.178221998,0.116363387,0.057016165,0.136973301,0.046005167,0,0,0,0.076390891
ENSG00000009335,UBE3C,107.5066962,82.16034092,106.2065255,105.3468681,97.46628747,96.56484559,101.9868883,139.1922796,121.8557512,89.27039575
ENSG00000225224,RPS27AP12,0.040913369,0,0,0.057016165,0.254378988,0,0.050281128,0.098828071,0.055080195,0.045834535
ENSG00000105993,DNAJB6,131.9728909,124.2999421,121.7992194,130.9281209,144.4285621,151.9857368,126.3564751,205.8023998,152.8475409,72.06716699
ENSG00000234210,LOC101927914,0.068188949,0.059407333,0.083116705,0.133037719,0,0.168685612,0,0,0,0.106947248
ENSG00000155093,PTPRN2,9.751019637,9.60418543,11.32049521,10.58600136,12.62111131,10.81121425,0,0,0.128520455,35.85788445
ENSG00000233038,---,2.27751088,2.31688597,3.839991767,2.641748992,3.815684814,3.51172775,0,0,0,12.29893352
ENSG00000272839,---,0.640976116,0.217826886,0.149610069,0.36110238,0.410919903,0.260695946,0,0,0,0.473623527
ENSG00000225365,---,0.095464528,0.059407333,0.083116705,0.133037719,0,0,0.117322632,0,0,0.351398101
ENSG00000224324,---,0.177291266,0,0.149610069,0.095026942,0,0.260695946,0,0.240011031,0.165240585,0.137503605
ENSG00000146918,NCAPG2,98.17844807,66.27878069,107.7026262,98.4289067,88.81740189,103.8950022,74.60043386,150.2610236,109.7013882,93.27327846
ENSG00000117868,ESYT2,202.7257439,157.686863,229.717949,161.8688933,179.5328624,202.714101,192.0906701,258.6048265,146.7519993,243.2438766
ENSG00000126870,DYNC2I1,13.35139612,9.960629425,17.43788469,7.811214647,21.81789009,22.95657835,6.151058015,34.57570673,6.921744494,8.357163525
ENSG00000231419,LINC00689,5.632407147,3.108983737,10.05712129,0,10.78175555,10.38183269,0,26.61298783,0,0
ENSG00000106018,VIPR2,0.122740107,0.336641551,0.315843479,0.399113157,0.136973301,0.168685612,0,0,0,0.71807438
ENSG00000223508,---,1.595621395,1.32676376,2.510124488,2.755781323,2.250275659,1.978222182,1.391111213,2.894250665,4.388055528,2.001441356
ENSG00000172748,ZNF596,6.368847791,2.594120188,3.108564764,6.974977555,3.815684814,3.695748418,0.754216923,2.640121339,8.096788652,4.995964301
ENSG00000272812,---,0.177291266,0.178221998,0.615063616,0.095026942,0.645731276,0.56739706,0.217884889,1.171818562,0.312121104,0
ENSG00000249868,---,2.141132983,1.08913443,1.645710757,0.85524248,3.111250694,2.560954298,1.692797982,5.435543932,0.642602274,0.53473624
ENSG00000147364,FBXO25,24.28890346,29.56504917,22.3916403,28.90719581,22.71800035,21.63776356,32.36428618,20.1185717,33.80087961,17.310176
ENSG00000272005,---,1.922928348,1.08913443,1.978177577,2.717770546,2.250275659,2.806315189,0.988862188,2.04715291,1.707486042,1.665321434
ENSG00000180190,TDRP,0,0.178221998,0.116363387,0,0,0.138015501,0,0.296484214,0,0
ENSG00000104714,ERICH1,15.80619826,14.67361114,12.94958263,27.00665697,15.5953887,15.50374129,11.51437836,12.55116508,29.9819861,16.66849251
ENSG00000182372,CLN8,9.314610367,9.564580541,10.58906821,9.939818151,12.11235333,11.88466815,8.262865399,15.62895359,12.09928282,6.798789339
ENSG00000253982,CLN8-AS1,0.886456331,1.247553984,0.51532357,0.551156265,1.663247226,0.812757951,0,0.296484214,0.238680845,2.368117635
ENSG00000104728,ARHGEF10,12.1785462,6.554609025,13.48152954,13.77890661,11.87754196,12.2833796,0.519571658,8.569805629,9.27183281,34.72729925
ENSG00000176595,KBTBD11,57.0741499,48.1793467,52.21391403,71.70733056,49.56476735,42.09472783,42.0853043,0,36.77521014,113.6543683
ENSG00000036448,MYOM2,2.086581824,0.693085546,0.249350115,5.226481819,0.958813107,1.334149844,0.08380188,0.437667174,10.37343671,0.137503605
ENSG00000254319,LOC101927815,2.604817833,2.237676193,3.873238449,0.437123934,4.520118933,6.026676881,0,10.88520616,0.238680845,1.145863372
ENSG00000253853,---,0.259118004,0,0.249350115,0.095026942,0.332649445,0.230025835,0,0.352957398,0.201960715,0.168059961
ENSG00000183117,CSMD1,5.195997877,4.059501058,11.85244212,0.399113157,11.56446013,10.53518325,0,30.82024001,0.789482794,0
ENSG00000254244,---,0.340944743,0.772295323,0.980777118,1.425404133,0.997948336,0.659407394,1.223507453,1.228291746,0.569162014,0.565292597
ENSG00000246089,MCPH1-DT,1.704723713,2.5545153,2.676357898,1.957555009,3.815684814,3.787758752,0.888299931,4.757865728,3.653652929,1.512539651
ENSG00000147316,MCPH1,37.02659904,25.44614078,35.98953323,47.34242259,34.41943378,36.35941701,20.9337097,44.00672841,58.21976602,40.86912693
ENSG00000271743,---,0.068188949,0,0.049870023,0.057016165,0.332649445,0.046005167,0,0,0.091800325,0
ENSG00000249898,---,0.531873798,0,0.581816934,0.437123934,0.293514216,0.414046503,0,0.550613541,0.532441884,0.748630736
ENSG00000271927,---,0,0.099012221,0.049870023,0.323091603,0,0.076675278,0,0.07059148,0.238680845,0.137503605
ENSG00000155189,AGPAT5,92.31419849,85.88320043,96.19927427,126.2147846,90.03059399,102.6375276,95.7855492,94.18315214,137.9758883,106.7180754
ENSG00000186530,---,0.204566846,0.257431774,0.182856751,0.095026942,0.097838072,0.046005167,0.08380188,0,0,0.290285388
ENSG00000245857,GS1-24F4.2,0,0,0.083116705,0.133037719,0,0.046005167,0.050281128,0,0,0.198616318
ENSG00000164825,DEFB1,3.341258477,3.386217956,3.308044856,2.7937921,3.424332525,2.867655411,0,0,0,9.701643214
ENSG00000164821,DEFA4,0.204566846,0.455456216,0.349090161,0.095026942,0,0.138015501,0.486050906,0,0,0.229172674
ENSG00000223629,DEFA8P,0.040913369,0.099012221,0.083116705,0.095026942,0.097838072,0,0.117322632,0,0,0.229172674
ENSG00000239839,DEFA3,0,0.415851328,0.049870023,0,0,0.199355724,0.620133914,0,0,0
ENSG00000215374,FAM66B,0.231842425,0.178221998,0.116363387,0.171048496,0.097838072,0.168685612,0.150843385,0.042354888,0,0.504179884
ENSG00000253893,---,0,0.059407333,0.116363387,0,0,0.076675278,0.08380188,0.155301255,0,0
ENSG00000173295,FAM86B3P,0.095464528,0.297036663,0.51532357,0.551156265,0.293514216,0.230025835,0.284926393,0.550613541,1.303564613,0.44306717
ENSG00000253981,ALG1L13P,6.096091997,5.683301481,7.530373465,3.744061522,7.611802013,6.578738885,9.302008715,6.565007607,0.716042534,11.07667926
ENSG00000182319,---,34.2990411,15.03005514,16.67321101,45.78398074,21.1525912,19.21482476,6.21809952,0.550613541,61.67145824,52.84721871
ENSG00000254153,---,0.150015687,0,0,0.133037719,0,0.10734539,0,0,0.165240585,0
ENSG00000253343,---,0.47732264,0.138617109,0,0.627177818,0,0.10734539,0,0,1.046523703,0
ENSG00000253958,CLDN23,0.177291266,0.099012221,0.116363387,0.24707005,0.17610853,0.230025835,0,0,0.091800325,0.412510814
ENSG00000254367,---,0.586424957,0.099012221,0,0.779220926,0.254378988,0.383376392,0,0,1.707486042,0
ENSG00000147324,MFHAS1,122.9446742,52.41706976,33.8284989,286.278166,76.7637514,74.94241709,17.38050998,44.91029935,482.0802259,41.54136677
ENSG00000104626,ERI1,46.70942973,30.15912249,40.17861516,67.56415588,48.93860369,51.2037509,26.4646338,69.50437086,103.9363278,35.06341918
ENSG00000173281,PPP1R3B,14.06056118,9.128926769,10.98802839,23.39563316,13.8343034,13.75554494,8.564552169,10.85696957,33.13991727,13.39896236
ENSG00000253426,---,0.422771481,0.217826886,0.315843479,1.919544232,0.567460818,0.414046503,0,0.098828071,1.560605522,0.290285388
ENSG00000248538,LOC157273,0,0.059407333,0,0,0,0.10734539,0,0.183537847,0,0.045834535
ENSG00000173273,TNKS,69.129956,34.27803088,45.79730441,124.1241919,53.71310161,58.44189718,20.12921165,57.50381932,213.8763968,52.60276785
ENSG00000175806,MSRA,18.23372483,22.91142792,15.80879728,16.439661,16.88685125,14.85966895,15.97263839,5.181414606,1.927806822,37.38570228
ENSG00000272505,---,0,0,0.083116705,0.057016165,0,0.10734539,0.050281128,0,0,0.168059961
ENSG00000183638,RP1L1,0.150015687,0.138617109,0.083116705,0,0,0.046005167,0,0,0.128520455,0
ENSG00000171056,SOX7,0,0,0.182856751,0.323091603,0.215243759,0.322036169,0.117322632,0.211774439,0.128520455,0.137503605
ENSG00000254093,PINX1,13.62415191,11.86166407,9.325694292,16.097564,14.89095458,17.58930886,9.06736345,13.39826284,19.99411075,8.296050812
ENSG00000253695,---,0,0,0.049870023,0.095026942,0,0.138015501,0.050281128,0.07059148,0.201960715,0
ENSG00000171044,XKR6,1.731999292,0.534665993,0.448830207,3.630029191,0.997948336,0.751417728,0,0,4.388055528,1.176419728
ENSG00000269918,---,1.568345816,1.405973537,0.548570252,5.036427935,1.154489251,1.640850957,0,0,6.334222415,0.809743449
ENSG00000255310,---,4.268628177,1.287158872,1.113763846,10.89008757,2.015464286,1.610180846,0,0,18.12138413,1.726434147
ENSG00000270076,---,0.095464528,0,0,0.133037719,0.058702843,0,0,0,0.201960715,0.045834535
ENSG00000104643,MTMR9,13.89690771,9.049716992,16.27425082,19.32848004,15.63452393,14.76765862,5.681767486,17.71846139,18.81906659,22.44364391
ENSG00000154316,TDH,0.068188949,0.336641551,0.282596797,0,0.332649445,0.322036169,0,1.425947889,0,0
ENSG00000255020,TDH-AS1,0.150015687,0.059407333,0.349090161,0,0.489190361,0.322036169,0,0.974162419,0,0
ENSG00000154319,FAM167A,16.40626101,4.49515483,0,43.92145267,9.881645287,10.07513158,0,0,80.03152321,0.198616318
ENSG00000136573,BLK,73.35767081,18.35686576,0,159.4362036,33.28451214,32.95503465,0,0,298.8834977,0
ENSG00000154328,NEIL2,5.714233885,7.544731234,6.233752869,3.782072298,9.529428227,11.30193603,4.575582665,12.01466984,3.910693839,3.254251976
ENSG00000227203,---,6.205194315,6.752633467,8.79374738,4.73234172,6.437745147,4.922552872,3.670522358,8.993354506,0.899643184,5.759873215
ENSG00000079459,FDFT1,633.6798985,640.1932181,618.4381546,596.8642238,791.490436,715.9477444,505.710827,957.6863677,572.7422268,608.0867741
ENSG00000255046,---,0.150015687,0.099012221,0.149610069,0.209059273,0,0.046005167,0,0.07059148,0.459001624,0.320841744
